kms_driven,owner,age,power,brand,actual_price,predicted_price
20600.0,1,6.0,200.0,7,51500.0,88679.9
23000.0,1,3.0,100.0,6,42000.0,43772.0
25000.0,1,7.0,110.0,5,26000.0,25080.933333333334
10000.0,1,3.0,500.0,2,153000.0,154611.0
18934.0,1,6.0,160.0,1,55000.0,45525.0
36000.0,1,5.0,110.0,1,38000.0,28334.36
41000.0,2,11.0,135.0,7,22999.0,21165.62
18583.0,1,6.0,180.0,1,58000.0,42907.5
15500.0,1,5.0,150.0,8,70000.0,48411.5
22115.0,1,3.0,100.0,7,27000.0,29385.99
4000.0,1,2.0,350.0,2,145000.0,147604.0
40000.0,2,5.0,200.0,7,58000.0,72431.2157142857
24710.0,1,11.0,150.0,6,18000.0,25090.27
17000.0,1,9.0,350.0,2,95000.0,92042.86
19500.0,1,6.0,180.0,1,40000.0,49770.0
30591.0,2,8.0,350.0,2,60000.0,82307.73333333334
27000.0,1,6.0,220.0,7,44000.0,50283.42857142858
35000.0,1,9.0,220.0,7,38000.0,37841.6975
14243.0,1,6.0,100.0,6,39500.0,29150.0
33486.0,1,4.0,350.0,2,145500.0,119535.0
12090.0,1,10.0,100.0,7,17000.0,23965.0
5000.0,1,5.0,150.0,4,100000.0,70718.91666666666
14000.0,1,5.0,200.0,10,118000.0,110265.65333333334
45000.0,1,6.0,220.0,7,55000.0,48208.0
30000.0,1,12.0,100.0,6,13500.0,17170.0
52487.0,1,12.0,160.0,1,20000.0,23026.5
102892.0,1,8.0,100.0,7,27000.0,17065.0
28154.0,1,4.0,350.0,2,86700.0,104900.0
40000.0,1,7.0,150.0,4,58000.0,42850.0
11811.0,1,9.0,350.0,2,65000.0,77377.2
19224.0,1,7.0,100.0,6,22000.0,32233.33333333333
28000.0,1,7.0,110.0,5,25000.0,28347.0
20208.0,1,6.0,100.0,6,30000.0,28010.0
3500.0,1,4.0,160.0,7,82000.0,65917.0
6153.0,1,5.0,350.0,2,155000.0,123090.97500000002
3300.0,1,4.0,125.0,7,50000.0,47804.96
27000.0,1,9.0,150.0,4,55000.0,34049.99
18500.0,1,5.0,160.0,1,65000.0,54780.0
14000.0,1,7.0,250.0,5,90000.0,82460.0
8713.0,1,5.0,135.0,7,40000.0,38515.0
14000.0,1,5.0,200.0,10,140000.0,110265.65333333334
48000.0,1,17.0,100.0,7,15000.0,12814.0
15000.0,1,9.0,150.0,7,27000.0,33970.0
36102.0,1,8.0,300.0,12,200000.0,127396.0
9600.0,1,5.0,350.0,2,110000.0,127686.91666666669
92666.0,1,14.0,100.0,7,16000.0,19523.37
17038.0,1,5.0,150.0,7,40000.0,54891.876190476185
28653.0,1,8.0,100.0,6,31500.0,26760.0
3000.0,1,3.0,110.0,7,41500.0,50237.92
3000.0,1,4.0,160.0,5,66000.0,77589.0
566931.0,1,5.0,150.0,4,28000.0,45020.33333333334
6151.0,1,4.0,350.0,2,135000.0,122718.15119047622
9700.0,1,7.0,150.0,5,78000.0,47218.0
4000.0,1,3.0,200.0,7,120000.0,102027.99
11982.0,1,7.0,750.0,15,270200.0,326840.0
12692.0,1,2.0,100.0,7,38000.0,36495.0
6800.0,1,3.0,350.0,2,142000.0,159133.0
58000.0,1,7.0,180.0,7,42000.0,35413.89
11166.0,1,3.0,350.0,2,140000.0,131648.99999999997
12000.0,1,4.0,100.0,6,33000.0,36974.41
20000.0,1,8.0,100.0,6,25000.0,25024.5
77000.0,2,7.0,220.0,7,38000.0,39720.58
26512.0,2,16.0,100.0,6,16000.0,15317.98
30000.0,1,9.0,200.0,10,64999.0,97175.0
45000.0,1,8.0,350.0,2,97000.0,82402.0
28000.0,1,7.0,150.0,4,75000.0,55095.58333333333
45730.0,1,6.0,350.0,2,100000.0,103104.7
22825.0,1,4.0,150.0,8,46000.0,52948.0
78000.0,1,6.0,180.0,7,38000.0,33136.08
53399.0,2,13.0,200.0,7,17000.0,23482.95
2584.0,1,11.0,100.0,6,20000.0,21300.0
4130.0,1,5.0,100.0,6,23000.0,36819.9
9759.0,1,5.0,350.0,2,115000.0,128425.16666666669
10000.0,1,11.0,135.0,7,14700.0,21647.86
10194.0,1,6.0,650.0,14,326000.0,372168.08
34000.0,2,11.0,160.0,1,23000.0,25061.833333333336
67445.0,1,10.0,150.0,4,55000.0,30815.0
4900.0,1,5.0,150.0,7,70000.0,48871.33333333333
22000.0,1,10.0,150.0,4,65000.0,31220.5
10500.0,1,3.0,150.0,4,121700.0,97133.48452380953
12028.0,1,6.0,350.0,2,120000.0,102827.66666666669
5500.0,1,3.0,300.0,11,170000.0,134150.0
35000.0,2,6.0,150.0,4,71600.0,53460.0
18067.0,1,7.0,100.0,6,37000.0,28667.916666666664
4474.0,1,3.0,100.0,1,34000.0,46824.0
5000.0,1,4.0,400.0,7,135000.0,121845.34666666668
23000.0,1,7.0,220.0,7,42400.0,50654.45
10883.0,1,3.0,100.0,6,46000.0,41729.3
50000.0,1,8.0,150.0,5,30000.0,52632.0
57500.0,2,14.0,180.0,7,20000.0,19546.0
15256.0,1,3.0,350.0,2,118000.0,112908.0
3500.0,1,6.0,200.0,7,95000.0,69855.0
46000.0,1,12.0,135.0,7,18800.0,17279.5
29000.0,1,10.0,350.0,2,68700.0,74427.78
5200.0,1,6.0,500.0,2,150000.0,130633.04
266028.0,1,10.0,160.0,1,24000.0,20375.0
34000.0,1,9.0,150.0,4,45000.0,51885.66904761905
14600.0,2,6.0,220.0,7,48000.0,53270.0
4664.0,1,2.0,100.0,6,47167.0,54498.0
13254.0,1,7.0,500.0,2,95000.0,135239.0
28397.0,2,4.0,100.0,6,40000.0,36230.0
21605.0,1,5.0,110.0,5,28000.0,35484.0
4020.0,1,2.0,110.0,1,58000.0,53391.0
1500.0,1,4.0,220.0,7,90000.0,87345.0
17924.0,2,11.0,500.0,2,75000.0,97016.5
23371.0,1,12.0,100.0,6,28000.0,23760.0
26000.0,1,9.0,100.0,6,25000.0,23835.0
19000.0,1,7.0,500.0,2,124600.0,102784.0
5100.0,1,6.0,350.0,2,120000.0,101613.03666666668
40422.0,1,9.0,180.0,7,24000.0,29920.0
7300.0,1,5.0,410.0,2,150000.0,145639.97
17000.0,1,4.0,200.0,7,111088.0,81530.0
4300.0,1,5.0,200.0,7,95000.0,95675.0
32000.0,1,7.0,223.0,6,55000.0,46826.98
25232.0,1,5.0,200.0,7,110000.0,75889.0
15000.0,1,2.0,200.0,7,130000.0,107534.66666666669
19774.0,1,9.0,100.0,6,21000.0,24870.0
17529.0,1,8.0,220.0,7,32000.0,35194.0
43000.0,1,10.0,100.0,6,22000.0,20851.0
4200.0,1,3.0,250.0,14,330000.0,285129.3
50000.0,1,17.0,100.0,7,18000.0,10705.69
17226.0,1,4.0,100.0,6,42000.0,48685.0
17000.0,1,3.0,310.0,1,185000.0,188024.0
30000.0,1,7.0,350.0,2,100000.0,80903.0
9019.0,1,3.0,400.0,7,140000.0,148415.83333333334
5188.0,1,6.0,135.0,7,33000.0,39731.42
49000.0,1,14.0,223.0,6,22000.0,19964.89
10000.0,1,5.0,390.0,10,171125.0,165730.0
30000.0,1,12.0,150.0,7,17500.0,20092.88
15910.0,1,7.0,150.0,4,45000.0,44454.0
53000.0,1,5.0,160.0,5,39300.0,48425.96
6266.0,1,2.0,150.0,7,67000.0,66542.0
4000.0,1,2.0,150.0,5,99000.0,82884.33
19777.0,1,8.0,135.0,7,22500.0,20383.0
24121.0,1,10.0,100.0,6,23000.0,28174.0
3900.0,1,2.0,310.0,1,224000.0,198800.0
35678.0,1,8.0,350.0,2,83000.0,87498.8
20134.0,1,6.0,150.0,7,43000.0,49844.06
47470.0,1,13.0,100.0,6,22000.0,16037.0
18000.0,1,9.0,150.0,7,58000.0,27140.0
16000.0,1,2.0,400.0,7,150000.0,155694.44
70000.0,1,11.0,150.0,7,26000.0,21834.88
42014.0,1,14.0,125.0,7,9500.0,15921.96
19865.0,1,4.0,220.0,7,60000.0,59962.33333333333
6135.0,1,3.0,220.0,7,70000.0,81086.74
6465.0,1,9.0,350.0,2,90000.0,84770.0
12500.0,1,5.0,1200.0,13,1490000.0,963763.0
22295.0,1,8.0,220.0,7,40000.0,37279.15
4838.0,1,4.0,125.0,7,36000.0,47105.99
7500.0,2,4.0,900.0,3,640000.0,976210.0
16000.0,1,4.0,350.0,2,105000.0,121124.0
58816.0,1,11.0,220.0,7,38000.0,26275.54
19111.0,1,8.0,100.0,1,31599.0,26829.8
15300.0,1,7.0,350.0,2,90000.0,90803.66666666666
70142.0,1,10.0,100.0,7,13000.0,18561.0
21853.0,1,7.0,150.0,4,58000.0,64536.0
25000.0,1,9.0,150.0,5,26500.0,50507.18333333333
21342.0,1,5.0,150.0,7,46500.0,40156.333333333336
43000.0,1,6.0,150.0,5,65000.0,50340.48
22000.0,1,8.0,350.0,2,84100.0,93993.23333333332
41355.0,1,7.0,150.0,4,40000.0,50956.0
38000.0,1,7.0,350.0,2,114000.0,85356.99
20000.0,1,5.0,100.0,6,24600.0,34969.44761904763
8575.0,1,4.0,500.0,2,146006.0,145619.0
7000.0,1,7.0,390.0,10,100000.0,139072.66666666666
28000.0,1,5.0,350.0,2,105000.0,102928.22333333333
15768.0,1,6.0,125.0,5,26000.0,31137.86
12000.0,1,5.0,220.0,7,76900.0,60951.595238095244
1768.0,1,3.0,500.0,2,195000.0,166470.0
8300.0,1,4.0,500.0,2,140000.0,149147.0
14000.0,1,4.0,500.0,2,160000.0,136350.0
403833.0,1,15.0,125.0,7,18000.0,20794.0
15000.0,1,7.0,180.0,7,57000.0,39413.607142857145
21570.0,1,6.0,100.0,1,20000.0,23142.333333333336
38311.0,2,4.0,180.0,1,47500.0,51731.33333333334
30000.0,2,12.0,350.0,2,82000.0,67705.18
42303.0,2,26.0,350.0,2,99999.0,100670.0
50000.0,1,6.0,350.0,2,80000.0,100635.19666666666
45000.0,1,8.0,350.0,2,85000.0,82402.0
14000.0,1,3.0,150.0,7,65000.0,52136.98
14050.0,1,3.0,150.0,4,135000.0,104087.4761904762
22000.0,1,4.0,350.0,2,110000.0,114634.73214285714
20000.0,1,10.0,150.0,5,24000.0,34174.28
11584.0,1,2.0,110.0,6,50000.0,51716.28
26000.0,1,7.0,150.0,7,31500.0,30127.666666666664
17757.0,1,8.0,180.0,7,45000.0,33534.0
99999.0,1,17.0,125.0,7,13900.0,12714.95
19000.0,1,6.0,350.0,2,115000.0,101148.5
36587.0,1,6.0,350.0,2,90000.0,102790.85
6800.0,1,4.0,200.0,10,125000.0,135552.5
21000.0,2,6.0,350.0,2,92000.0,94484.40476190476
4894.0,1,5.0,110.0,6,45000.0,46727.26
10000.0,1,4.0,200.0,10,165000.0,137752.0
4610.0,1,3.0,100.0,6,52000.0,52293.0
26500.0,1,8.0,100.0,7,30000.0,22065.666666666664
55000.0,1,4.0,110.0,6,43000.0,40985.95
481.0,1,3.0,150.0,8,76000.0,88837.0
5300.0,2,6.0,535.0,2,121000.0,121240.04
6300.0,1,4.0,100.0,7,24000.0,27508.0
20404.0,1,4.0,150.0,7,55000.0,44936.96
22191.0,1,5.0,500.0,2,126508.0,129008.0
40500.0,1,8.0,500.0,2,95000.0,102151.61
12500.0,1,4.0,250.0,10,150000.0,134950.0
21500.0,1,4.0,200.0,7,115000.0,88842.66666666669
16000.0,1,4.0,100.0,6,42000.0,40488.28
6850.0,1,3.0,500.0,2,135000.0,183688.74
19000.0,1,4.0,390.0,10,177300.0,169792.0
22167.0,1,10.0,110.0,5,30000.0,25847.0
58464.0,1,7.0,150.0,7,35000.0,32402.13
29030.0,1,4.0,125.0,6,38000.0,40198.0
38755.0,1,8.0,125.0,6,22000.0,26598.066666666666
4268.0,1,2.0,200.0,7,105000.0,110971.0
9500.0,1,5.0,150.0,7,40085.0,42269.33333333334
29407.0,1,11.0,100.0,6,24500.0,21385.87
16500.0,1,5.0,350.0,2,110000.0,116210.0
1300.0,1,4.0,160.0,7,89000.0,70373.0
32894.0,1,5.0,220.0,7,85000.0,50333.0
38000.0,1,10.0,125.0,6,25000.0,24235.8
28000.0,1,10.0,100.0,6,23000.0,23409.61
14740.0,1,4.0,150.0,7,43000.0,61391.62
800.0,1,2.0,160.0,5,89000.0,91150.0
10850.0,1,4.0,135.0,7,38000.0,41467.363333333335
21000.0,1,7.0,110.0,5,30000.0,27980.0
16150.0,2,8.0,650.0,14,230000.0,284342.77
8000.0,2,6.0,250.0,14,150000.0,188890.0
18000.0,1,8.0,150.0,7,34000.0,33371.5
4300.0,1,5.0,200.0,10,174000.0,147176.0
13303.0,1,3.0,150.0,4,75000.0,101073.80952380951
11500.0,1,5.0,500.0,2,169999.0,144736.0
37000.0,1,5.0,150.0,7,46000.0,39950.19047619047
1470.0,1,4.0,1200.0,15,570350.0,1019750.0
8811.0,1,3.0,200.0,1,85000.0,76179.42
49309.0,1,13.0,125.0,4,21000.0,17016.21
6000.0,1,4.0,650.0,12,525000.0,517502.0
22174.0,1,5.0,100.0,7,22000.0,23525.0
16000.0,2,8.0,180.0,7,36000.0,36443.28
30334.0,4,7.0,220.0,7,37000.0,39159.94
16540.0,2,6.0,220.0,7,46500.0,55301.0
3208.0,1,4.0,350.0,2,150000.0,142437.57
17600.0,1,6.0,390.0,10,100000.0,146650.0
7000.0,1,4.0,300.0,9,235000.0,282678.0
24513.0,2,8.0,150.0,5,34400.0,45562.42333333334
17870.0,1,7.0,100.0,7,25000.0,22841.6
10500.0,1,5.0,350.0,2,120000.0,114228.33333333334
21537.0,1,5.0,350.0,2,113300.0,129253.38095238098
98056.0,1,7.0,500.0,2,100000.0,133680.4
8628.0,1,4.0,100.0,6,42500.0,43840.0
3000.0,1,6.0,150.0,4,86900.0,72952.0
2280.0,1,2.0,390.0,10,234000.0,219532.66
25000.0,1,4.0,220.0,7,65000.0,65131.5
25000.0,1,5.0,160.0,1,45000.0,50437.495
24000.0,1,5.0,150.0,8,60000.0,44908.8
39037.0,1,5.0,150.0,7,50000.0,36727.47
1500.0,1,2.0,650.0,2,280000.0,258900.0
233011.0,2,4.0,250.0,5,106000.0,98286.0
50000.0,1,6.0,110.0,5,25000.0,25236.7
29000.0,1,4.0,100.0,6,37000.0,37400.0
500.0,1,4.0,135.0,7,60000.0,47238.73
18303.0,1,3.0,100.0,6,35000.0,43900.0
5862.0,1,2.0,250.0,8,155000.0,175594.0
29700.0,1,5.0,220.0,7,51000.0,54900.0
21455.0,1,9.0,150.0,5,32000.0,42755.35
10000.0,1,7.0,223.0,6,90000.0,58109.0
21000.0,1,3.0,150.0,4,99700.0,96879.0
39023.0,1,14.0,100.0,7,14500.0,17054.5
75000.0,1,16.0,150.0,5,13700.0,14616.79
2472.0,1,5.0,750.0,15,439000.0,432817.0
10111.0,1,3.0,350.0,2,110000.0,124450.0
12432.0,1,3.0,100.0,6,46500.0,39542.99
2900.0,1,3.0,350.0,2,150000.0,145414.92857142855
15000.0,2,10.0,180.0,7,22800.0,27980.0
210.0,1,8.0,650.0,14,170000.0,361501.0
36000.0,3,11.0,110.0,5,27000.0,21056.69
27500.0,1,6.0,350.0,2,87000.0,118440.1619047619
7500.0,1,4.0,200.0,7,80000.0,94184.26
5800.0,1,3.0,350.0,2,160000.0,137297.0
40000.0,1,6.0,350.0,2,100000.0,86604.88
30000.0,1,10.0,350.0,2,75000.0,73627.78
36000.0,1,7.0,150.0,4,45612.0,45400.33333333332
44626.0,1,8.0,150.0,8,47000.0,29170.71
16969.0,1,17.0,350.0,2,60000.0,73752.99
43561.0,1,8.0,150.0,5,34500.0,44820.0
6000.0,1,3.0,200.0,1,110000.0,86830.0
21000.0,1,5.0,150.0,8,69600.0,51943.36666666666
22000.0,1,5.0,350.0,2,102700.0,129420.7142857143
9000.0,2,4.0,390.0,10,150000.0,199063.0133333333
22650.0,2,6.0,150.0,5,71800.0,40375.4
23000.0,1,5.0,150.0,4,66000.0,74663.0
8000.0,1,3.0,302.0,9,320000.0,288330.0
24451.0,1,4.0,100.0,7,31000.0,30615.0
26000.0,1,6.0,200.0,7,95000.0,84562.0
7500.0,1,4.0,390.0,10,212000.0,212825.55333333332
17799.0,1,6.0,110.0,6,25000.0,28410.0
16271.0,1,5.0,100.0,6,32000.0,33075.666666666664
29134.0,1,7.0,220.0,7,50000.0,50088.25
30000.0,1,5.0,350.0,2,100000.0,102384.99
477976.0,1,14.0,135.0,7,13500.0,18636.75
32000.0,1,4.0,150.0,4,90000.0,61455.5
23397.0,1,4.0,350.0,2,105000.0,105740.0
30000.0,1,6.0,150.0,7,55000.0,40504.71904761905
15306.0,2,13.0,350.0,2,66000.0,119272.5
4700.0,1,5.0,410.0,2,146000.0,139925.39
30000.0,2,10.0,100.0,6,21700.0,21484.362857142856
7000.0,1,6.0,390.0,10,140000.0,157902.19047619047
16025.0,2,9.0,250.0,5,76000.0,76907.21
9614.0,1,7.0,110.0,11,35000.0,22415.0
18000.0,1,7.0,125.0,5,26000.0,31883.0
82178.0,1,18.0,135.0,6,5000.0,15701.38
6500.0,1,5.0,200.0,10,160000.0,119406.0
29100.0,1,7.0,350.0,2,104000.0,97733.0
8800.0,1,5.0,150.0,7,62000.0,61343.99
52000.0,1,15.0,180.0,7,15000.0,16126.28
3490.0,1,3.0,200.0,6,72000.0,83074.0
30000.0,2,8.0,350.0,2,72000.0,81079.73333333334
7800.0,1,7.0,350.0,2,90000.0,94420.0
31634.0,1,8.0,150.0,7,25000.0,32428.779
5800.0,1,4.0,220.0,7,68000.0,80801.0
16800.0,1,3.0,500.0,2,140000.0,173387.0
17942.0,1,6.0,100.0,6,28000.0,28431.66666666667
7200.0,1,5.0,110.0,4,38800.0,41360.0
35000.0,1,7.0,200.0,7,55000.0,46990.85
7800.0,1,5.0,350.0,2,110000.0,107053.59047619048
4800.0,1,4.0,500.0,2,190000.0,136154.0
40000.0,1,9.0,350.0,2,89600.0,76509.73
14500.0,1,5.0,150.0,7,40000.0,47067.32
25000.0,1,10.0,150.0,7,29500.0,19000.0
23467.0,1,3.0,110.0,5,47000.0,45562.0
31586.0,1,8.0,150.0,4,28000.0,30832.46666666667
30947.0,1,4.0,110.0,6,35000.0,37525.0
4832.0,1,4.0,410.0,2,140000.0,132314.6
32734.0,1,6.0,220.0,7,55000.0,44218.0
33000.0,1,11.0,160.0,1,22500.0,29177.500000000004
46588.0,2,7.0,350.0,2,90000.0,89361.98
12131.0,1,3.0,160.0,1,90000.0,73507.41316666667
7000.0,1,3.0,350.0,2,149000.0,143614.0
13000.0,1,3.0,200.0,1,81000.0,91558.42
40700.0,1,5.0,220.0,7,50900.0,50220.0
9500.0,1,3.0,350.0,2,142000.0,127768.83333333334
37000.0,1,5.0,150.0,7,48500.0,39950.19047619047
18412.0,1,11.0,150.0,7,26000.0,26149.89
20000.0,1,3.0,220.0,7,65200.0,72870.66666666667
19000.0,1,3.0,390.0,10,214000.0,212948.88333333327
27044.0,1,6.0,500.0,2,130000.0,111239.9
6000.0,1,2.0,125.0,10,140000.0,120531.0
42945.0,1,15.0,100.0,7,9000.0,13617.94
15000.0,1,5.0,300.0,9,200000.0,201507.84
9396.0,1,3.0,125.0,5,42000.0,51283.25
8000.0,1,4.0,350.0,2,116100.0,127112.46612554115
7758.0,1,5.0,100.0,7,28000.0,29773.0
4000.0,1,5.0,390.0,10,200000.0,219050.0
12000.0,1,7.0,750.0,15,340000.0,326840.0
18120.0,1,5.0,350.0,2,110000.0,109666.0
8634.0,1,4.0,150.0,7,45000.0,50614.83333333334
7034.0,1,4.0,160.0,7,55000.0,64291.39238095239
20000.0,2,6.0,180.0,1,49999.0,44549.99
26000.0,1,3.0,150.0,7,67000.0,49809.0
5000.0,2,3.0,500.0,2,194999.0,161758.0
8400.0,1,2.0,350.0,2,137000.0,149860.0
65365.0,1,15.0,125.0,7,25500.0,16617.99
15000.0,1,7.0,350.0,2,86000.0,97073.04761904762
21249.0,1,3.0,110.0,1,38000.0,35659.0
25868.0,1,8.0,150.0,5,42000.0,50240.60666666667
28795.0,1,8.0,125.0,5,23000.0,29015.0
99999.0,1,7.0,150.0,4,33000.0,31561.0
16659.0,1,2.0,500.0,2,162000.0,184765.0
15148.0,1,4.0,350.0,2,120000.0,111781.33333333334
3000.0,1,3.0,250.0,10,178200.0,174034.27
29000.0,2,8.0,200.0,7,46000.0,46968.57
13190.0,1,4.0,350.0,2,100000.0,103650.0
31000.0,1,11.0,350.0,2,65800.0,63290.26
13496.0,2,8.0,150.0,4,35000.0,38521.45
25000.0,1,3.0,110.0,7,43000.0,37388.5
60000.0,4,18.0,350.0,2,35000.0,54896.18
18000.0,1,5.0,150.0,7,50000.0,39231.50000000001
21000.0,1,6.0,150.0,4,65000.0,45008.66666666666
70347.0,1,13.0,125.0,5,15000.0,17228.97
21578.0,1,6.0,180.0,1,36000.0,46350.86
16694.0,1,7.0,350.0,2,84000.0,93329.9325
7285.0,1,3.0,110.0,7,35000.0,40562.0
16500.0,1,3.0,350.0,2,130000.0,143150.56
11255.0,1,5.0,150.0,7,59000.0,56254.5119047619
20999.0,1,8.0,100.0,6,27000.0,28684.0
5073.0,1,5.0,350.0,2,110000.0,127140.06666666667
21000.0,1,8.0,150.0,5,43300.0,38432.37
53000.0,1,4.0,100.0,6,35000.0,40233.6
11000.0,1,4.0,350.0,2,140000.0,119658.33333333331
15000.0,1,6.0,160.0,5,50400.0,52528.0
15264.0,1,4.0,220.0,7,61500.0,71942.66666666667
39000.0,1,10.0,125.0,5,24990.0,21839.86
30000.0,1,6.0,150.0,7,45000.0,40504.71904761905
38752.0,1,9.0,100.0,7,23132.0,22733.3
9000.0,1,6.0,535.0,2,155000.0,128394.54
9090.0,1,4.0,150.0,8,83000.0,77798.60666666667
4831.0,1,3.0,200.0,7,110000.0,108960.0
8000.0,1,5.0,150.0,7,70000.0,54259.95
2525.0,1,4.0,150.0,7,44000.0,70268.0
24000.0,1,5.0,150.0,4,62000.0,78839.66333333333
24516.0,1,6.0,350.0,2,89000.0,87810.75
10533.0,1,6.0,110.0,5,34500.0,34610.0
9300.0,1,7.0,350.0,2,90400.0,95994.0
14900.0,1,3.0,350.0,2,115000.0,128801.0
1189.0,1,2.0,350.0,2,160000.0,156227.0
50000.0,2,7.0,150.0,7,34000.0,32319.46
5000.0,1,2.0,350.0,2,145000.0,161050.0
26592.0,1,4.0,220.0,7,66000.0,67700.0
7000.0,1,4.0,125.0,4,47000.0,50866.0
20349.0,1,5.0,150.0,7,51000.0,51386.79333333333
28000.0,1,4.0,100.0,6,33680.0,36290.0
12015.0,1,7.0,100.0,6,24000.0,30128.0
10000.0,1,5.0,220.0,7,58600.0,69991.08
8000.0,1,14.0,223.0,6,20400.0,21499.99
15369.0,1,3.0,100.0,7,29000.0,33823.96
24500.0,1,5.0,500.0,2,110000.0,119189.0
20000.0,1,4.0,350.0,2,105200.0,117234.29666666665
21389.0,1,12.0,150.0,6,10000.0,26062.09
1200.0,1,6.0,750.0,15,430000.0,421749.0
3500.0,1,5.0,220.0,7,55000.0,60443.75
17423.0,1,4.0,150.0,5,60000.0,74869.48333333334
19700.0,1,4.0,220.0,7,65000.0,59962.33333333333
25878.0,1,7.0,110.0,5,19000.0,29192.333333333336
55300.0,1,7.0,150.0,4,46728.0,45242.0
35000.0,1,7.0,150.0,5,27000.0,41237.85
14000.0,1,8.0,500.0,2,110000.0,114716.5
13000.0,1,5.0,300.0,9,225000.0,215810.39
23691.0,1,6.0,125.0,5,37000.0,33874.0
39858.0,1,11.0,150.0,7,19000.0,24212.456666666665
14144.0,2,8.0,200.0,10,71000.0,90948.0
53520.0,1,9.0,110.0,1,16000.0,24480.0
26811.0,1,6.0,350.0,2,108000.0,109606.38333333335
12785.0,2,12.0,150.0,4,32000.0,27301.0
52345.0,1,7.0,110.0,5,24000.0,26260.0
26110.0,1,8.0,220.0,7,34000.0,43207.82666666666
6900.0,1,5.0,390.0,10,180000.0,169301.33333333337
50000.0,1,12.0,350.0,2,90000.0,61400.42
18348.0,1,3.0,350.0,2,165000.0,151684.24
39500.0,1,7.0,150.0,7,36000.0,27168.94
17000.0,1,5.0,350.0,2,100000.0,105538.33333333331
33783.0,1,7.0,350.0,2,85000.0,93044.2
6900.0,1,2.0,150.0,4,105000.0,113866.33333333331
15558.0,1,4.0,150.0,7,55000.0,61722.66666666666
7600.0,1,6.0,220.0,7,60000.0,63222.33333333335
13000.0,1,6.0,150.0,4,75000.0,59295.0
16000.0,1,4.0,200.0,10,150000.0,130187.0
30000.0,1,9.0,125.0,5,22000.0,22648.940476190477
23719.0,1,5.0,350.0,2,120000.0,109135.8
20090.0,2,10.0,150.0,7,19000.0,30019.78
15000.0,1,11.0,100.0,6,23000.0,22950.0
30000.0,2,13.0,223.0,6,16900.0,26666.5
1120.0,1,2.0,150.0,4,102000.0,115035.0
29000.0,1,8.0,110.0,6,27100.0,28710.0
21540.0,2,10.0,350.0,2,83800.0,70954.6
140.0,1,3.0,160.0,5,87000.0,81190.0
12889.0,1,5.0,100.0,6,32000.0,36396.7
12643.0,1,5.0,500.0,2,140000.0,132114.42857142855
6363.0,1,3.0,150.0,4,47000.0,85313.33333333331
18000.0,1,4.0,110.0,1,33000.0,36228.4
17000.0,3,5.0,150.0,7,31000.0,49248.41904761904
8718.0,1,3.0,100.0,1,38000.0,41666.666666666664
33000.0,1,8.0,150.0,5,47100.0,43550.323333333334
8800.0,1,3.0,250.0,4,90000.0,104404.08
7400.0,1,6.0,750.0,15,400000.0,369354.83333333326
4600.0,1,4.0,400.0,7,147700.0,125494.92
15618.0,1,5.0,150.0,5,100000.0,74248.3
14000.0,2,7.0,350.0,2,90000.0,86487.0
1550.0,1,2.0,797.0,13,750000.0,730579.99
26000.0,1,4.0,150.0,8,67100.0,52668.5
19591.0,1,8.0,223.0,6,27000.0,41007.0
12500.0,1,3.0,350.0,2,115000.0,118320.0
78394.0,1,10.0,100.0,6,20000.0,19471.0
14000.0,1,5.0,150.0,7,60000.0,53420.3
32000.0,1,7.0,350.0,2,94049.0,111102.0
8100.0,1,4.0,200.0,7,62400.0,90432.76
9000.0,1,11.0,350.0,2,51600.0,75455.73
28500.0,1,5.0,220.0,7,57000.0,62909.98
17900.0,1,6.0,350.0,2,90000.0,104143.92857142857
40000.0,1,8.0,125.0,7,22000.0,22946.9
9463.0,1,4.0,250.0,4,110000.0,92936.04
27683.0,1,6.0,125.0,7,25000.0,27641.0
10000.0,1,3.0,350.0,2,90000.0,118150.0
28200.0,2,16.0,350.0,2,68500.0,64059.99
25866.0,1,9.0,180.0,7,25500.0,34408.0
22444.0,1,6.0,110.0,5,28000.0,33608.0
15000.0,1,8.0,150.0,4,58000.0,50690.0
45878.0,1,11.0,100.0,6,25000.0,23938.96
50000.0,1,7.0,150.0,7,21000.0,31839.54
280.0,1,3.0,200.0,7,138900.0,108235.0
7193.0,1,6.0,150.0,7,23000.0,62023.53571428572
22000.0,1,8.0,150.0,4,35000.0,39633.85
1200.0,1,3.0,410.0,2,150900.0,191930.0
24000.0,1,4.0,350.0,2,115000.0,121722.8
19696.0,1,5.0,200.0,10,106200.0,124811.97
35107.0,1,8.0,220.0,7,55000.0,39811.32000000001
17000.0,1,5.0,150.0,7,50000.0,54891.876190476185
4951.0,1,3.0,150.0,8,91000.0,85509.8
13680.0,1,9.0,150.0,5,40000.0,36661.0
21719.0,1,4.0,160.0,5,60000.0,57457.96
79000.0,1,12.0,125.0,7,16000.0,15369.09
74000.0,1,9.0,110.0,5,20000.0,21671.0
7500.0,1,4.0,125.0,5,58000.0,52480.0
5000.0,1,2.0,650.0,2,280000.0,277550.0
49500.0,1,8.0,125.0,7,20000.0,26254.0
18710.0,1,7.0,100.0,7,24000.0,22495.3
10000.0,1,5.0,180.0,1,68000.0,56944.0
44500.0,1,11.0,125.0,5,20000.0,28234.5
